neuron_label,root_id,cell_type,subtype,branch_idx,branch_order,mean_diameter_nm,total_length_nm,electrotonic_length,soma_distance_nm,synapse_count,exc_count,inh_count,exc_fraction
exc_5PET,864691135884866160,excitatory,5PET,66,20,1007.8823529411765,23950.895610794556,0.04132163190448275,237278.3580001091,6,2,4,0.3333333333333333
exc_5PET,864691135884866160,excitatory,5PET,67,20,803.4285714285714,7940.530529586305,0.015343926561053814,229273.17545950497,1,1,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,68,20,840.2857142857143,7077.637532271346,0.013373203539197527,228841.72896084748,1,1,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,69,25,610.0,2951.462086451325,0.00654535066416235,451252.13683095854,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,70,25,888.0,28853.549156141275,0.05303387809724378,464203.1803658035,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,71,26,672.48,34853.12668756716,0.07361438461794319,470154.43121796777,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,72,26,884.8333333333334,32992.536494304244,0.06074990395276439,469224.13612133625,1,1,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,73,27,1110.25,10525.44000767327,0.01730176849438951,478756.39357313636,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,74,27,704.4347826086956,30918.158606487406,0.063804873530784,488952.75287254347,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,75,21,595.1764705882352,23074.357809552537,0.05180448651932525,260790.98471028262,2,2,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,76,21,388.8888888888889,10285.842408001077,0.028568518933260893,254396.7270095069,1,0,1,0.0
exc_5PET,864691135884866160,excitatory,5PET,77,16,1992.0,1437.260240874978,0.0017638082600762628,184323.70111654885,1,1,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,78,16,1110.375,69366.37524119532,0.1140183601952206,218288.25861670903,19,8,11,0.42105263157894735
